"DATA";"TMEDIA";"TMIN";"TMAX";"UMID"
"2011-08-23";"30";"21";"37";"43"
"2011-08-24";"29";"22";"37";"47"
"2011-08-25";"29";"22";"36";"47"
"2011-08-26";"29";"22";"37";"55"
"2011-08-27";"26";"22";"31";"77"
"2011-08-28";"24";"19";"31";"57"
"2011-08-29";"24";"20";"29";"77"
"2011-08-30";"25";"21";"30";"75"
"2011-08-31";"25";"19";"31";"71"
"2011-09-01";"25";"19";"32";"71"
"2011-09-02";"27";"19";"34";"48"
"2011-09-03";"28";"24";"34";"56"
"2011-09-04";"25";"21";"31";"76"
"2011-09-05";"24";"20";"29";"76"
"2011-09-06";"24";"19";"32";"71"
"2011-09-07";"23";"18";"31";"70"
"2011-09-08";"23";"17";"30";"73"
"2011-09-09";"24";"19";"29";"77"
"2011-09-10";"24";"18";"32";"73"
"2011-09-11";"25";"18";"32";"68"
"2011-09-12";"23";"17";"29";"80"
"2011-09-13";"25";"18";"33";"69"
"2011-09-14";"0";"0";"0";"0"
"2011-09-15";"25";"18";"32";"63"
"2011-09-16";"25";"17";"34";"53"
"2011-09-17";"24";"17";"32";"56"
"2011-09-18";"23";"17";"30";"68"
"2011-09-19";"20";"15";"23";"75"
"2011-09-20";"17";"11";"23";"70"
"2011-09-21";"21";"15";"28";"66"
"2011-09-22";"21";"16";"28";"76"
"2011-09-23";"22";"16";"27";"78"
"2011-09-24";"21";"16";"27";"78"
"2011-09-25";"21";"16";"26";"78"
"2011-09-26";"20";"16";"28";"81"
"2011-09-27";"22";"16";"29";"72"
"2011-09-28";"21";"17";"29";"70"
"2011-09-29";"21";"14";"28";"56"
"2011-09-30";"20";"15";"28";"61"
"2011-10-01";"21";"14";"28";"71"
"2011-10-02";"21";"15";"28";"73"
"2011-10-03";"21";"15";"28";"63"
"2011-10-04";"20";"13";"28";"65"
"2011-10-05";"20";"14";"27";"66"
"2011-10-06";"20";"14";"26";"71"
"2011-10-07";"19";"16";"22";"73"
"2011-10-08";"16";"12";"21";"39"
"2011-10-09";"13";"8";"18";"44"
"2011-10-10";"14";"8";"21";"46"
"2011-10-11";"18";"12";"27";"56"
"2011-10-12";"19";"13";"27";"79"
"2011-10-13";"19";"14";"24";"80"
"2011-10-14";"18";"12";"25";"56"
"2011-10-15";"14";"10";"21";"50"
"2011-10-16";"13";"6";"21";"62"
"2011-10-17";"14";"8";"19";"65"
"2011-10-18";"15";"8";"20";"78"
"2011-10-19";"17";"13";"20";"74"
"2011-10-20";"16";"11";"18";"89"
"2011-10-21";"13";"10";"19";"81"
