"DATA";"TMEDIA";"TMIN";"TMAX"
"2015-09-18";"18.62477955265416";"15.106461483272483";"22.521516264919104"
"2015-09-19";"18.298417228312154";"14.500037843228098";"22.000908356907434"
"2015-09-20";"17.83481105176912";"14.333182469209383";"21.432173299555522"
"2015-09-21";"18.371369222590427";"13.544769593863181";"22.110438578385075"
"2015-09-22";"17.69982911431471";"14.98407204045373";"20.649434031388942"
"2015-09-23";"17.82247046377237";"14.872336512890014";"20.886527507966036"
"2015-09-24";"18.149708752652305";"14.720537608788426";"21.88461290468166"
"2015-09-25";"18.151710217434157";"14.738203179910652";"22.06975615397532"
"2015-09-26";"18.67091236595786";"15.833690496970549";"22.020072439336328"
"2015-09-27";"18.621497249966648";"15.498796549300495";"22.115444455432336"
"2015-09-28";"18.47025832460017";"14.554859996190373";"22.9626999971461"
"2015-09-29";"18.611767235743596";"15.439296274197606";"22.0181130530182"
"2015-09-30";"18.566028642558052";"15.36816482147515";"22.0182453944325"
"2015-10-01";"17.916019350783728";"14.4516744109181";"21.54350659284573"
"2015-10-02";"17.754899735118062";"13.965120570727327";"22.028724259296254"
"2015-10-03";"17.771454225733038";"14.493209455176812";"21.15448985172319"
"2015-10-04";"17.97226606132969";"15.07935810763724";"21.060217799190156"
"2015-10-05";"16.831612988971326";"14.00964960719024";"20.15323415138557"
"2015-10-06";"15.722857233878605";"12.250990403588217";"19.76000095240687"
"2015-10-07";"15.339200104333353";"10.448068041008582";"18.789317197282287"
"2015-10-08";"16.02552238023401";"13.592963953225208";"18.65498628135891"
"2015-10-09";"15.947401488940466";"11.895552011038628";"19.517493092561338"
"2015-10-10";"15.26178731261312";"11.849526517728373";"19.298585277581804"
"2015-10-11";"14.486281209576633";"11.226811779846008";"18.302235302238188"
"2015-10-12";"14.084643932570922";"10.66799474882011";"17.846371811013274"
"2015-10-13";"14.688719172049812";"10.491607155064449";"18.820482505248194"
"2015-10-14";"14.02213255564874";"9.921168375714393";"18.833674132815943"
"2015-10-15";"13.860035282194504";"9.513286324698399";"18.3102945392906"
"2015-10-16";"13.602466335569774";"9.57919397508079";"18.1764677021243"
"2015-10-17";"14.114223068289895";"9.824530333992827";"18.307277267873225"
"2015-10-18";"14.159573812859684";"10.218880155358466";"18.597475242399163"
"2015-10-19";"14.03219715950459";"10.50168544490011";"17.93946117000695"
"2015-10-20";"14.075711301916959";"9.912956134860812";"18.889811851525412"
"2015-10-21";"14.348769569970047";"10.219536536252189";"18.88608772496879"
"2015-10-22";"14.593786042958527";"11.282814299244247";"18.459957347437363"
"2015-10-23";"14.0106035903416";"10.011371389564939";"18.76182474518968"
"2015-10-24";"14.143811595337919";"10.459837450363674";"19.026664870256965"
"2015-10-25";"14.465774429568018";"9.974347053744287";"19.364771083865563"
"2015-10-26";"14.270165705521105";"9.756744600317646";"19.50973041244195"
"2015-10-27";"13.777689985259263";"9.554517527936715";"19.29639034478456"
"2015-10-28";"13.781743787287393";"9.180967559097343";"19.330717925624658"
